round,id,web_name,first_name,second_name,team_name,position,total_points,now_cost,assists,big_chances_created,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clearances_blocks_interceptions,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,crosses,dreamteam_count,element_type,ep_next,ep_this,errors_leading_to_goal,event_points,form,goals_conceded,goals_scored,in_dreamteam,key_passes,loaned_in,loaned_out,loans_in,loans_out,minutes,news,own_goal_earned,own_goals,penalties_conceded,penalties_earned,penalties_missed,penalties_saved,photo,points_per_game,recoveries,red_cards,saves,selected_by_percent,special,status,team,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,yellow_cards,event_total_points,event_assists,event_big_chances_created,event_clean_sheets,event_clearances_blocks_interceptions,event_crosses,event_errors_leading_to_goal,event_goals_conceded,event_goals_scored,event_key_passes,event_minutes,event_own_goal_earned,event_own_goals,event_penalties_conceded,event_penalties_earned,event_penalties_missed,event_penalties_saved,event_recoveries,event_red_cards,event_saves,event_transfers_in,event_transfers_out,event_yellow_cards
6,408,Lowe,Damion,Lowe,Seattle Sounders FC,Defender,0,50,0,0,0,0,0,0,163496,0,0,0,0,0,0,2,0.0,0.0,0,0,0.0,0,0,False,0,0,0,0,0,0,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/163496.jpg,0.0,0,0,0,0.4,False,a,17,2,0,32,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
6,409,Marshall,Chad,Marshall,Seattle Sounders FC,Defender,24,86,0,0,None,None,2,55,33808,-1,1,1,-1,0,1,2,6.0,4.0,0,2,3.5,4,0,False,0,0,0,0,0,360,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/33808.jpg,6.0,20,0,0,9.3,False,a,17,297,0,1076,6,0.4,2.8,1,2.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,64.0,1.0
6,410,Martins,Obafemi,Martins,Seattle Sounders FC,Forward,28,113,1,1,None,None,2,0,14934,0,0,3,-3,1,1,4,6.0,5.0,0,1,4.3,4,3,False,3,0,0,0,0,360,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/14934.jpg,7.0,21,0,0,17.6,False,a,17,2355,3,2176,32,0.4,2.5,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,124.0,191.0,1.0
6,411,Neagle,Lamar,Neagle,Seattle Sounders FC,Midfielder,15,84,0,2,None,None,2,4,68571,0,0,-1,1,0,0,3,5.0,3.0,0,4,2.8,4,0,False,5,0,0,0,0,375,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/68571.jpg,3.0,20,0,0,6.8,False,a,17,82,0,2049,12,0.3,1.8,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,187.0,0.0
6,412,Ockford,Jimmy,Ockford,Seattle Sounders FC,Defender,0,50,0,0,0,0,0,0,163523,0,0,0,0,0,0,2,0.0,0.0,0,0,0.0,0,0,False,0,0,0,0,0,0,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/163523.jpg,0.0,0,0,0,0.2,False,a,17,2,0,21,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
6,413,Pappa,Marco,Pappa,Seattle Sounders FC,Midfielder,13,86,1,0,None,None,1,5,55495,0,0,1,-1,8,0,3,4.0,2.0,0,3,1.5,4,0,False,6,0,0,0,0,267,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/55495.jpg,4.3,19,0,0,2.5,False,a,17,288,0,444,2,0.2,1.5,0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,50.0,0.0
6,414,Parsemain,Kevin,Parsemain,Seattle Sounders FC,Forward,0,60,0,0,0,0,0,0,165076,0,0,0,0,0,0,4,0.0,0.0,0,0,0.0,0,0,False,0,0,0,0,0,0,No longer on team,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/165076.jpg,0.0,0,0,0,0.1,False,u,17,2,0,46,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
6,415,Pineda,Gonzalo,Pineda,Seattle Sounders FC,Midfielder,12,76,1,0,None,None,2,6,20327,0,0,-4,4,3,0,3,4.0,2.0,0,0,1.8,3,0,False,2,0,0,0,0,325,Red card,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/20327.jpg,3.0,32,1,0,0.7,False,s,17,163,0,199,0,0.2,1.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0
6,416,Remick,Dylan,Remick,Seattle Sounders FC,Defender,9,59,0,0,None,None,1,10,151950,-1,1,-1,1,3,0,2,4.0,3.0,0,2,2.3,1,0,False,1,0,0,0,0,180,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/151950.jpg,4.5,7,0,0,0.4,False,a,17,7,0,72,0,0.4,1.5,0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,0.0
6,417,Rose,Andy,Rose,Seattle Sounders FC,Midfielder,13,65,1,1,50,50,2,5,110618,0,0,0,0,1,0,3,3.0,2.0,0,2,3.0,2,0,False,5,0,0,0,0,302,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/110618.jpg,2.6,9,0,0,0.6,False,a,17,15,0,44,0,0.5,2.0,1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,4.0,0.0
6,418,Scott,Zach,Scott,Seattle Sounders FC,Defender,7,65,0,0,50,50,1,4,60524,0,0,0,0,0,0,2,2.0,1.0,0,0,1.8,0,0,False,0,0,0,0,0,108,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/60524.jpg,3.5,1,0,0,1.0,False,a,17,4,0,139,1,0.3,1.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
6,419,Perkins,Troy,Perkins,Seattle Sounders FC,Goalkeeper,0,50,0,0,0,0,0,0,41508,0,0,0,0,0,0,1,0.0,0.0,0,0,0.0,0,0,False,0,0,0,0,0,0,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/41508.jpg,0.0,0,0,0,0.7,False,a,17,2,0,131,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
6,420,Jones,Darwin,Jones,Seattle Sounders FC,Forward,0,45,0,0,0,0,0,0,172751,0,0,0,0,0,0,4,0.0,0.0,0,0,0.0,0,0,False,0,0,0,0,0,0,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/172751.jpg,0.0,0,0,0,2.8,False,a,17,56,0,209,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
6,421,Mansaray,Victor,Mansaray,Seattle Sounders FC,Forward,2,45,0,0,0,0,0,0,198286,0,0,0,0,0,0,4,0.0,0.0,0,1,0.5,0,0,False,0,0,0,0,0,18,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/198286.jpg,1.0,1,0,0,3.5,False,a,17,368,14,170,3,0.1,0.4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,29.0,0.0
6,422,Mears,Tyrone,Mears,Seattle Sounders FC,Defender,25,69,1,0,None,None,3,19,12780,-1,1,-1,1,3,1,2,6.0,4.0,0,2,3.8,4,0,False,3,0,0,0,0,439,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/12780.jpg,5.0,19,0,0,4.4,False,a,17,1153,2,945,5,0.6,3.6,0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,37.0,37.0,0.0
6,423,Roldan,Cristian,Roldan,Seattle Sounders FC,Midfielder,6,50,0,0,0,0,1,1,172762,0,0,0,0,0,0,3,0.0,0.0,0,2,1.3,1,0,False,0,0,0,0,0,152,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/172762.jpg,1.5,6,0,0,1.0,False,a,17,64,1,74,0,0.3,1.2,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,7.0,0.0
6,424,Craven,Andy,Craven,Seattle Sounders FC,Forward,0,45,0,0,0,0,0,0,133053,0,0,0,0,0,0,4,0.0,0.0,0,0,0.0,0,0,False,0,0,0,0,0,0,No longer on team,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/133053.jpg,0.0,0,0,0,1.7,False,u,17,12,0,229,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
6,425,Correa,Andres,Correa,Seattle Sounders FC,Defender,0,65,0,0,50,50,0,0,149713,0,0,0,0,0,0,2,1.0,0.0,0,0,0.0,0,0,False,0,0,0,0,0,0,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/149713.jpg,0.0,0,0,0,0.5,False,a,17,0,0,61,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
6,426,Besler,Matt,Besler,Sporting Kansas City,Defender,35,90,2,2,None,None,3,55,60207,0,0,0,0,1,1,2,7.0,7.0,0,7,7.0,3,0,False,6,0,0,0,0,429,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/60207.jpg,7.0,22,1,0,3.6,False,a,18,69,1,271,0,0.8,3.9,0,7.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,18.0,0.0
6,427,Claros,Jorge,Claros,Sporting Kansas City,Midfielder,0,70,0,0,0,0,0,0,104475,0,0,0,0,0,0,3,0.0,0.0,0,0,0.0,0,0,False,0,0,0,0,0,0,mutual contract termination,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/104475.jpg,0.0,0,0,0,0.1,False,u,18,0,0,15,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,428,Dwyer,Dominic,Dwyer,Sporting Kansas City,Forward,16,104,0,0,None,None,3,9,60318,0,0,-1,1,1,0,4,3.0,3.0,0,2,2.6,6,1,False,6,0,0,0,0,540,,0,0,0,0,1,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/60318.jpg,2.7,12,0,0,6.8,False,a,18,322,0,985,24,0.3,1.5,0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,156.0,0.0
6,429,Ellis,Kevin,Ellis,Sporting Kansas City,Defender,3,60,0,0,50,50,0,17,95320,0,0,0,0,0,0,2,0.0,0.0,0,1,0.6,3,0,False,0,0,0,0,0,97,Right foot strain,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/95320.jpg,1.5,4,0,0,1.5,False,d,18,2,0,295,1,0.1,0.5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0
6,430,Feilhaber,Benny,Feilhaber,Sporting Kansas City,Midfielder,42,94,4,3,None,None,3,16,20525,0,0,4,-4,12,2,3,6.0,6.0,0,5,6.4,6,0,True,14,0,0,0,0,533,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/20525.jpg,7.0,59,0,0,14.7,False,a,18,2915,39,434,4,0.7,4.5,1,5.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,5.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,320.0,70.0,0.0
6,431,Kempin,Jon,Kempin,Sporting Kansas City,Goalkeeper,0,50,0,0,0,0,0,0,90644,0,0,0,0,0,0,1,0.0,0.0,0,0,0.0,0,0,False,0,0,0,0,0,0,On loan,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/90644.jpg,0.0,0,0,0,0.4,False,u,18,0,0,114,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
6,432,Lopez,Mikey,Lopez,Sporting Kansas City,Midfielder,0,55,0,0,0,0,0,0,133044,0,0,0,0,0,0,3,0.0,0.0,0,0,0.0,0,0,False,0,0,0,0,0,0,On loan,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/133044.jpg,0.0,0,0,0,0.2,False,u,18,0,0,34,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
6,433,Medranda,Jimmy,Medranda,Sporting Kansas City,Midfielder,8,55,0,0,0,0,1,5,169013,0,0,0,0,1,0,3,0.0,0.0,0,0,1.6,2,0,False,2,0,0,0,0,184,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/169013.jpg,2.7,18,0,0,0.2,False,a,18,18,0,15,0,0.3,1.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
6,434,Myers,Chance,Myers,Sporting Kansas City,Defender,0,70,0,0,0,0,0,0,50102,0,0,0,0,0,0,2,0.0,0.0,0,0,0.0,0,0,False,0,0,0,0,0,0,Ruptured Achilles tendon 5/25/14,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/50102.jpg,0.0,0,0,0,0.1,False,i,18,1,0,27,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6,435,Nagamura,Paulo,Nagamura,Sporting Kansas City,Midfielder,8,65,0,0,50,50,2,7,41590,0,0,0,0,1,0,3,1.0,1.0,0,0,1.4,3,0,False,1,0,0,0,0,287,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/41590.jpg,2.0,15,0,0,1.0,False,a,18,10,0,100,0,0.2,1.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0
6,436,Opara,Ike,Opara,Sporting Kansas City,Defender,46,73,0,0,None,None,3,74,78023,0,0,3,-3,0,3,2,7.0,7.0,0,6,7.2,6,2,True,2,0,0,0,0,533,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/78023.jpg,7.7,25,0,0,25.2,False,a,18,5479,49,409,24,1.0,6.3,0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,624.0,197.0,0.0
6,437,Palmer-Brown,Erik,Palmer-Brown,Sporting Kansas City,Defender,1,50,0,0,0,0,0,1,168301,0,0,0,0,0,0,2,0.0,0.0,0,0,0.0,0,0,False,0,0,0,0,0,6,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/168301.jpg,1.0,1,0,0,3.2,False,a,18,71,0,469,6,0.0,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,52.0,0.0
6,438,Peterson,Jacob,Peterson,Sporting Kansas City,Midfielder,6,59,0,0,50,50,1,5,41605,0,0,-1,1,1,0,3,1.0,1.0,0,3,1.0,2,0,False,1,0,0,0,0,207,,0,1,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/41605.jpg,1.2,9,0,0,0.6,False,a,18,1,0,58,0,0.2,1.0,0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0
6,439,Sinovic,Seth,Sinovic,Sporting Kansas City,Defender,12,75,0,0,50,50,1,24,82526,0,0,0,0,0,0,2,1.0,1.0,0,0,1.8,1,0,False,0,0,0,0,0,225,Groin injury,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/82526.jpg,4.0,11,0,0,1.9,False,d,18,11,0,443,2,0.2,1.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,0.0
6,440,Steuble,Martin,Steuble,Sporting Kansas City,Forward,0,60,0,0,0,0,0,0,52110,0,0,0,0,0,0,4,0.0,0.0,0,0,0.0,0,0,False,0,0,0,0,0,0,no longer on team,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/52110.jpg,0.0,0,0,0,0.0,False,u,18,0,0,10,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,441,Zusi,Graham,Zusi,Sporting Kansas City,Midfielder,12,105,0,0,0,0,1,4,60210,0,0,0,0,11,0,3,0.0,0.0,0,0,1.6,4,0,False,12,0,0,0,0,299,Hamstring injury,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/60210.jpg,3.0,18,0,0,2.5,False,i,18,55,0,445,1,0.2,1.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,0.0
6,442,Anor,Bernardo,Anor,Sporting Kansas City,Midfielder,9,75,0,0,50,50,0,7,94295,0,0,0,0,0,0,3,1.0,1.0,0,1,1.4,1,0,False,2,0,0,0,0,176,,0,0,0,1,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/94295.jpg,1.8,21,0,0,0.3,False,a,18,5,0,142,0,0.2,1.2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,0.0
6,443,Melia,Tim,Melia,Sporting Kansas City,Goalkeeper,0,45,0,0,0,0,0,0,86938,0,0,0,0,0,0,1,0.0,0.0,0,0,0.0,0,0,False,0,0,0,0,0,0,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/86938.jpg,0.0,0,0,0,0.3,False,a,18,3,0,24,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
6,444,Carrasco,Servando,Carrasco,Sporting Kansas City,Midfielder,14,50,0,0,50,50,2,25,95259,0,0,0,0,0,0,3,1.0,1.0,0,3,2.8,2,0,False,0,0,0,0,0,263,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/95259.jpg,3.5,29,0,0,4.7,False,a,18,215,3,352,4,0.6,2.8,1,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,113.0,18.0,1.0
6,445,Anibaba,Jalil,Anibaba,Sporting Kansas City,Defender,27,66,0,0,50,50,3,22,95228,0,0,1,-1,0,0,2,3.0,3.0,0,6,5.4,2,1,False,0,0,0,0,0,360,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/95228.jpg,6.8,9,0,0,1.3,False,a,18,64,5,105,0,0.8,4.1,0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,6.0,0.0
6,446,Abdul-Salaam,Saad,Abdul-Salaam,Sporting Kansas City,Defender,0,45,0,0,0,0,0,0,202402,0,0,0,0,0,0,2,0.0,0.0,0,0,0.0,0,0,False,0,0,0,0,0,0,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/202402.jpg,0.0,0,0,0,1.5,False,a,18,26,1,156,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0
6,447,Hallisey,Connor,Hallisey,Sporting Kansas City,Midfielder,0,45,0,0,0,0,0,0,129417,0,0,0,0,0,0,3,0.0,0.0,0,0,0.0,0,0,False,0,0,0,0,0,0,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/129417.jpg,0.0,0,0,0,0.7,False,a,18,9,0,66,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0
6,448,Marcelin,James,Marcelin,Sporting Kansas City,Midfielder,0,60,0,0,0,0,0,0,92432,0,0,0,0,0,0,3,0.0,0.0,0,0,0.0,0,0,False,0,0,0,0,0,0,waived,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/92432.jpg,0.0,0,0,0,0.0,False,u,18,0,0,3,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,449,Nemeth,Krisztian,Nemeth,Sporting Kansas City,Forward,13,79,0,0,50,50,1,5,42512,0,0,-1,1,2,0,4,1.0,1.0,0,3,2.2,4,1,False,1,0,0,0,0,268,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/42512.jpg,3.3,14,0,0,0.8,False,a,18,41,2,311,0,0.3,1.6,0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,0.0
6,450,Marin,Luis,Marin,Sporting Kansas City,Goalkeeper,34,56,0,0,None,None,3,7,83530,0,0,1,-1,0,0,1,6.0,6.0,0,7,5.8,6,0,False,1,0,0,0,0,540,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/83530.jpg,5.7,60,0,15,2.6,False,a,18,259,2,254,4,1.0,6.1,0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,14.0,92.0,0.0
6,451,Mustivar,Soni,Mustivar,Sporting Kansas City,Midfielder,3,60,0,0,50,50,0,3,56394,0,0,0,0,0,0,3,0.0,0.0,0,0,0.6,0,0,False,1,0,0,0,0,28,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/56394.jpg,1.0,4,0,0,0.1,False,a,18,0,0,16,0,0.1,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
6,452,Dia,Amadou,Dia,Sporting Kansas City,Defender,4,44,0,0,50,50,0,16,204950,0,0,-1,1,1,0,2,0.0,0.0,1,0,0.0,4,0,False,1,0,0,0,0,180,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/204950.jpg,2.0,6,0,0,11.6,False,a,18,2568,3,1273,17,0.0,0.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,251.0,0.0
6,453,Aparicio,Manuel,Aparicio,Toronto FC,Midfielder,0,55,0,0,0,0,0,0,168505,0,0,0,0,0,0,3,0.0,0.0,0,0,0.0,0,0,False,0,0,0,0,0,0,On loan,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/168505.jpg,0.0,0,0,0,0.1,False,u,19,0,0,18,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,454,Bendik,Joe,Bendik,Toronto FC,Goalkeeper,16,55,0,0,None,None,0,8,95611,0,0,0,0,0,0,1,2.0,0.0,0,0,3.3,8,0,False,1,0,0,0,0,360,,0,0,0,0,0,0,http://cdn.ismfg.net/static/mlsf/img/shirts/photos/95611.jpg,4.0,40,0,20,1.1,False,a,19,40,0,131,1,0.6,2.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0
